 Environment Timesteps   Return Mean   Return Std
                710000  11497.001667   509.361625
                711000  11497.136500   508.410412
                712000  11477.325833   533.090820
                713000  11480.498833   530.266885
                714000  11469.005833   541.003634
                715000  11467.749500   538.267178
                716000  11464.651000   549.883352
                717000  11462.063333   529.954256
                718000  11469.654833   513.469641
                719000  11527.141333   491.315241
                720000  11528.091167   500.179354
                721000  11612.196167   404.287464
                722000  11656.595500   392.637890
                723000  11683.287167   339.369816
                724000  11682.833333   329.811496
                725000  11672.554833   325.147492
                726000  11660.021167   346.835864
                727000  11635.316000   344.921687
                728000  11618.480833   355.463438
                729000  11638.688833   342.103458
                730000  11598.259000   361.626868
                731000  11600.095000   379.252613
                732000  11633.015000   349.195393
                733000  11625.222000   370.030290
                734000  11626.660167   358.743574
                735000  11621.523500   360.044468
                736000  11618.974833   362.664517
                737000  11629.125833   368.874639
                738000  11633.449500   379.734091
                739000  11651.294000   375.479139
                740000  11675.196500   350.716124
                741000  11675.189167   338.788015
                742000  11656.748667   358.572477
                743000  11679.375167   349.492529
                744000  11685.019000   339.620710
                745000  11672.100667   382.433447
                746000  11693.309167   349.049665
                747000  11709.823500   341.192681
                748000  11720.568333   343.531717
                749000  11709.585333   353.873326
                750000  11755.903000   326.366351
                751000  11749.558833   321.155440
                752000  11728.761667   312.234055
                753000  11725.882333   307.417263
                754000  11708.688333   308.865058
                755000  11701.628667   306.413498
                756000  11716.640500   292.761903
                757000  11717.719000   284.767071
                758000  11697.374333   300.025646
                759000  11672.525000   324.037408
                760000  11646.779833   353.733041
                761000  11642.737667   359.635064
                762000  11633.538500   337.444601
                763000  11604.966333   344.052628
                764000  11576.293667   352.540062
                765000  11592.827333   312.968645
                766000  11612.163833   311.110787
                767000  11623.852667   311.563326
                768000  11630.876667   294.344780
                769000  11636.183500   273.555102
                770000  11604.314500   268.329566
                771000  11620.213667   252.483459
                772000  11638.425500   266.177130
                773000  11628.422667   263.621782
                774000  11590.645000   339.402055
                775000  11601.800333   349.911933
                776000  11592.762833   353.702871
                777000  11599.172833   358.224762
                778000  11623.996167   341.974198
                779000  11625.156000   333.664039
                780000  11628.474167   325.871495
                781000  11629.558833   331.568813
                782000  11658.673500   339.481375
                783000  11676.852167   334.602580
                784000  11711.142333   340.177875
                785000  11685.099167   356.782151
                786000  11645.142000   377.495582
                787000  11636.675000   381.237647
                788000  11631.299500   390.884114
                789000  11649.619833   386.044945
                790000  11670.558667   378.577186
                791000  11626.969500   433.600911
                792000  11583.995333   498.044927
                793000  11602.741333   507.766574
                794000  11655.497500   441.943172
                795000  11660.154167   444.173154
                796000  11660.687667   448.593939
                797000  11660.901833   446.411431
                798000  11641.672500   466.957494
                799000  11672.858167   454.203648
