 Environment Timesteps   Return Mean   Return Std
                646000  11043.967833   468.447985
                647000  11078.014500   451.430310
                648000  11092.649833   440.243477
                649000  11096.780167   463.738007
                650000  11083.923000   471.454583
                651000  11124.392500   429.765676
                652000  11115.848500   439.797655
                653000  11110.349833   463.839780
                654000  11096.146333   481.374515
                655000  11071.622000   509.630783
                656000  11060.611167   526.367042
                657000  11121.636833   460.471981
                658000  11076.214167   519.553098
                659000  11094.396333   504.448172
                660000  11076.412333   480.132159
                661000  11070.050667   462.801288
                662000  11070.105167   471.760991
                663000  11036.849667   469.991461
                664000  11038.647500   441.002089
                665000  11030.428667   441.352679
                666000  11030.403167   437.289465
                667000  11021.374000   422.435337
                668000  11013.141333   445.979801
                669000  11006.763833   435.652737
                670000  11004.246000   434.620320
                671000  10979.638167   450.559000
                672000  10955.044500   439.020467
                673000  10986.830000   419.703357
                674000  10997.338000   426.990255
                675000  11001.811000   406.333703
                676000  11029.209000   396.597240
                677000  11018.289167   397.420090
                678000  11068.036500   339.816563
                679000  11085.371833   346.140571
                680000  11086.194833   380.535771
                681000  11094.095833   388.981967
                682000  11072.016667   381.891915
                683000  11075.683000   393.337720
                684000  11064.567167   396.580859
                685000  11031.288667   416.426530
                686000  11021.482333   432.761683
                687000  11019.231000   447.465048
                688000  11028.922000   425.971372
                689000  10895.072833   613.352059
                690000  10879.804333   640.890801
                691000  10854.556167   671.261512
                692000  10867.874333   677.528000
                693000  10869.265833   666.108125
                694000  10838.355167   665.365496
                695000  10833.413667   721.983567
                696000  10775.351833   780.377944
                697000  10688.066333   913.725293
                698000  10640.693500   966.158193
                699000  10463.342500  1210.294149
                700000  10282.123667  1451.306563
                701000  10125.213333  1663.449340
                702000   9940.526333  1932.775961
                703000   9752.771167  2156.628292
                704000   9540.291667  2392.065589
                705000   9384.405000  2634.936209
                706000   9214.573000  2867.765737
                707000   9118.986167  2997.204908
                708000   8996.818667  3124.485758
                709000   8854.039167  3160.967656
                710000   8578.735000  3358.396259
                711000   8378.089167  3545.744459
                712000   8187.069167  3777.897942
                713000   7968.810000  4022.244403
                714000   7835.399000  4194.687337
                715000   7814.030833  4166.429309
                716000   7782.139667  4197.075923
                717000   7842.436667  4087.877503
                718000   7885.985833  4045.078862
                719000   7980.135000  3885.717957
                720000   8158.676333  3619.562844
                721000   8303.426667  3398.753091
                722000   8489.714167  3168.162170
                723000   8694.547000  2936.201083
                724000   8887.909000  2730.996957
                725000   9036.456833  2476.599749
                726000   9195.811500  2253.240337
                727000   9271.917667  2135.190260
                728000   9406.357667  2004.012869
                729000   9683.252667  1781.145993
                730000   9991.870667  1551.714031
                731000  10242.795500  1325.456734
                732000  10435.362500  1106.307865
                733000  10658.911667   862.085382
                734000  10815.585667   685.497489
                735000  10890.242500   660.858343
                736000  10968.606500   572.848834
                737000  10996.515500   565.346685
                738000  10985.777167   569.826612
                739000  11040.592667   518.393606
                740000  11057.156333   527.860551
                741000  11048.811167   557.575204
                742000  11054.241000   531.587900
                743000  11046.628667   539.197023
                744000  11075.920333   534.150743
                745000  11085.573000   534.763176
                746000  11107.556500   533.799318
                747000  11120.441667   524.068341
                748000  11099.840000   537.978966
                749000  11094.360000   553.961833
                750000  11076.388500   566.268686
                751000  11063.598000   569.105387
                752000  11074.022667   557.898361
                753000  11047.379833   578.684662
                754000  11030.165500   580.115767
                755000  10992.809500   587.209526
                756000  10977.421667   606.071603
                757000  10947.416333   622.648279
                758000  10951.649167   626.664906
                759000  10957.862500   608.375987
                760000  10944.888167   629.040526
                761000  10936.548333   630.921070
                762000  10906.221000   666.122301
                763000  10871.226833   668.486053
                764000  10845.004500   650.067767
                765000  10829.221167   689.645637
                766000  10787.790333   684.081114
                767000  10755.446833   690.147615
                768000  10751.442000   690.323640
                769000  10758.417333   696.428363
                770000  10669.127333   773.314967
                771000  10642.409000   792.420756
                772000  10613.757833   794.763991
                773000  10610.088333   791.461458
                774000  10626.716833   801.526295
